,Unnamed: 0_x,track_id,artists,album_name,track_name,popularity,duration_ms,explicit_x,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature,track_genre,Unnamed: 0_y,album_id,youtube_id,duration,explicit_y,preview,key_y,mode_y,acousticness_y,danceability_y,energy_y,instrumentalness_y,liveness_y,loudness_y,speechiness_y,valence_y,tempo_y,Album Rating
174,20052,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Planet Her,Need to Know,84,210560,True,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,dance,29747,1nAQbHeOWTfQzbOoFrvndW,TSrMYyc9Hr0,210560.0,1.0,https://p.scdn.co/mp3-preview/c707247354131537f5d7b0935f38db827711e76c?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.304,0.664,0.609,0.0,0.0926,-6.509,0.0707,0.194,130.041,84.2
175,20058,3B4etxytImrRKQgV3XHjnR,Katy Perry,Smile,Harleys In Hawaii,78,185480,False,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,dance,27456,47zMF6LrXQ8odi6Xv1unC0,B6qB-S2bwj4,185480.0,0.0,,10.0,0.0,0.162,0.721,0.751,6.59e-06,0.118,-6.203,0.125,0.738,140.095,78.0
176,20100,0k4d5YPDr1r7FX77VdqWez,Doja Cat;The Weeknd,Planet Her,You Right,84,186173,True,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,dance,29750,1nAQbHeOWTfQzbOoFrvndW,TSrMYyc9Hr0,186173.0,1.0,https://p.scdn.co/mp3-preview/4aa6c23f93a15bb342d9928d5345ed426c60d7f1?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.0164,0.828,0.621,0.00233,0.0845,-6.414,0.0565,0.436,128.986,84.2
177,20153,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,Positions,34+35,81,173710,True,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,dance,26835,3euz4vS7ezKGnNSwgyvKcd,CHdCy31Ihro,173710.0,1.0,,0.0,1.0,0.237,0.83,0.585,0.0,0.248,-6.476,0.094,0.485,109.978,81.3
178,20303,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next","thank u, next",82,207320,True,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,dance,25690,2fYhqwDWXjbpjaIJPEfKFw,VWjFquNG1IY,207320.0,1.0,,1.0,1.0,0.229,0.717,0.653,0.0,0.101,-5.634,0.0658,0.412,106.966,81.3
179,20405,0PDUDa38GO8lMxLCRc4lL1,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,78,202746,True,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,4,dance,18602,5amj9zNeZ3B2EdpBgXrOZ0,tdGi7dP5zwg,202746.0,1.0,https://p.scdn.co/mp3-preview/eaf2d16e695d4fafda8cfc96f4dc6adefb82956f?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,0.438,124.944,78.0
180,20452,5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,Sweetener,God is a woman,80,197546,True,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,dance,23140,3tx8gQqWbGwqIGZHqDNrGe,OxeoGczp0Qg,197546.0,1.0,,1.0,1.0,0.0233,0.602,0.658,6e-05,0.237,-5.934,0.0558,0.268,145.031,79.0
181,20555,3DarAbFujv6eYNliUTyqtz,Doja Cat;SZA,Planet Her,Kiss Me More (feat. SZA),81,208666,True,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,4,dance,29756,1nAQbHeOWTfQzbOoFrvndW,TSrMYyc9Hr0,208666.0,1.0,https://p.scdn.co/mp3-preview/981b61d494e16ae618bbbc1aaafa62a8066530fa?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.259,0.764,0.705,8.92e-05,0.12,-3.463,0.0284,0.781,110.97,84.2
182,20700,60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Hot Pink,Streets,83,226986,True,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4,dance,24721,1MmVkhiwTH0BkNOU3nw5d3,XQJ2o3Si9mU,226986.0,1.0,https://p.scdn.co/mp3-preview/1981f558e6a08cf5f2ea2723557c679ca66dfd8c?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.21,0.749,0.463,0.0382,0.338,-8.433,0.0842,0.189,90.035,81.0
183,20702,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance,17176,4PgleR09JVnm3zY1fW3XBA,aqiM-PY4MpI,206693.0,0.0,https://p.scdn.co/mp3-preview/dff97adc200a31774425d79cec92ad0e117ce2be?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.013,0.853,0.56,0.0,0.0944,-4.961,0.0406,0.86,134.066,83.0
184,20707,3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Future Nostalgia,Don't Start Now,81,183290,False,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,dance,26849,7fJJK56U9fHixgO0HQkhtI,tpyQzfYDh1Y,183290.0,0.0,https://p.scdn.co/mp3-preview/9c0e91a42d58453a5e53690ea9f33f755339c2a9?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,81.0
185,20760,017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Future Nostalgia,Break My Heart,78,221820,False,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,4,dance,26856,7fJJK56U9fHixgO0HQkhtI,tpyQzfYDh1Y,221820.0,0.0,https://p.scdn.co/mp3-preview/e1e63b8e31c4ab2d28dc988c5ec40d4084206b64?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0884,0.467,113.011,81.0
186,20808,5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande;Doja Cat,Positions,motive (with Doja Cat),78,167989,True,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4,dance,26836,3euz4vS7ezKGnNSwgyvKcd,CHdCy31Ihro,167989.0,1.0,,10.0,0.0,0.0681,0.789,0.742,0.0,0.166,-5.664,0.0652,0.661,116.965,81.3
187,20809,3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Hot Pink,Say So,79,237893,True,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4,dance,24717,1MmVkhiwTH0BkNOU3nw5d3,XQJ2o3Si9mU,237893.0,1.0,https://p.scdn.co/mp3-preview/3f681c49542f4a1214b33a065cace7007a307465?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.264,0.787,0.673,3.35e-06,0.0904,-4.583,0.159,0.779,110.962,81.0
188,20850,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,RENAISSANCE,CUFF IT,93,225388,True,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,4,dance,31996,6FJxoadUE4JNVwWHghBwnb,xY5RyjaQJCE,225388.0,1.0,https://p.scdn.co/mp3-preview/a94e147cf3614420c220cf40d46de1bf1a76f9dc?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.0368,0.78,0.689,9.69e-06,0.0698,-5.668,0.141,0.642,115.042,93.0
189,20853,58q2HKrzhC3ozto2nDdN4z,Cardi B;Bad Bunny;J Balvin,Invasion of Privacy,I Like It,79,253390,True,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4,dance,22682,4KdtEKjY3Gi0mKiSdy96ML,mxMQEy8sQJI,253390.0,1.0,https://p.scdn.co/mp3-preview/dd236952548f554253f11b2c4c9f2ce1fb7f5b66?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,0.099,0.816,0.726,0.0,0.372,-3.998,0.129,0.65,136.048,79.0
190,20858,2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,Sweetener,no tears left to cry,78,205920,False,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,dance,23145,3tx8gQqWbGwqIGZHqDNrGe,OxeoGczp0Qg,205920.0,0.0,,9.0,0.0,0.04,0.699,0.713,3.11e-06,0.294,-5.507,0.0594,0.354,121.993,79.0
191,20915,4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"thank u, next","break up with your girlfriend, i'm bored",78,190440,True,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4,dance,25691,2fYhqwDWXjbpjaIJPEfKFw,VWjFquNG1IY,190440.0,1.0,,5.0,0.0,0.0421,0.726,0.554,0.0,0.106,-5.29,0.0917,0.335,169.999,81.3
192,20924,2yjlYDiNiQkdxVqTlaSrlX,Nicki Minaj,Queen Radio: Volume 1,Super Freaky Girl,83,170977,True,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,4,dance,22252,1ia27ME4iQkoIyUHBnJqX6,knKmh_wfOOQ,170977.0,1.0,,2.0,1.0,0.0509,0.951,0.878,1.61e-05,0.321,-2.565,0.211,0.923,133.014,83.0
193,22007,1GWtUkDQk7XC35r7kTPfqx,Gojira,Fortitude,Amazonia,59,300783,False,0.382,0.954,9,-4.831,1,0.0417,0.00038,0.776,0.244,0.513,181.933,4,death-metal,30156,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,300783.0,0.0,https://p.scdn.co/mp3-preview/bdd801f23f9e540dfc983f712d7990bd191d501b?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.00038,0.382,0.954,0.776,0.244,-4.831,0.0417,0.513,181.933,51.5
194,22109,4LB264fAdV4BPK99w4UMxl,Meshuggah,Koloss,Demiurge,53,372866,False,0.207,0.945,1,-5.277,1,0.0787,3.26e-05,0.79,0.0947,0.0399,113.254,3,death-metal,6871,1WzwZsb0LvVXhngbHjBfd9,RE9pUpdFmeE,372866.0,0.0,https://p.scdn.co/mp3-preview/5f812676a21bd5f43378b2c61176dbf05a9bb686?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,3.26e-05,0.207,0.945,0.79,0.0947,-5.277,0.0787,0.0399,113.254,53.0
195,22163,7cRGgrQ9eg8V8A4FsSj020,Gojira,Fortitude,Another World,53,264947,False,0.351,0.877,7,-5.044,0,0.0422,0.00121,0.783,0.119,0.238,169.999,4,death-metal,30157,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,264947.0,0.0,https://p.scdn.co/mp3-preview/dfae6dd5e8b360af21b0024cedaab3a6826f2d9a?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.00121,0.351,0.877,0.783,0.119,-5.044,0.0422,0.238,169.999,51.5
196,22164,61GkJ0y15jxDyBrdcb6PqR,Gojira,Fortitude,Born For One Thing,54,260741,False,0.215,0.971,9,-4.897,1,0.0761,3.67e-05,0.624,0.308,0.376,145.913,4,death-metal,30155,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,260741.0,0.0,https://p.scdn.co/mp3-preview/6e449f1ae12dbed833236f84dbb75547dcdd67a5?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,3.67e-05,0.215,0.971,0.624,0.308,-4.897,0.0761,0.376,145.913,51.5
197,22316,5WGvXmLt6acluR7TfhlHUH,Cannibal Corpse,Violence Unimagined,Inhumane Harvest,50,272994,True,0.13,0.947,8,-5.888,1,0.095,2.45e-05,0.368,0.0453,0.334,60.631,4,death-metal,29870,1OSmlc9qUXmCPzox9m9J3l,6lqoxQzTOgc,272994.0,1.0,https://p.scdn.co/mp3-preview/275f515eb239178f83f621cbe438d7a61111911b?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,2.45e-05,0.13,0.947,0.368,0.0453,-5.888,0.095,0.334,60.631,50.0
198,22359,3Kl4f3sVKb8iwQ8ZffHim6,Gojira,Fortitude,New Found,51,396634,False,0.265,0.878,7,-5.257,0,0.0631,5.52e-05,0.783,0.0404,0.314,105.134,4,death-metal,30159,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,396634.0,0.0,https://p.scdn.co/mp3-preview/d73a6c1f889d8cc0b2d46b8569d603a64eab8666?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,5.52e-05,0.265,0.878,0.783,0.0404,-5.257,0.0631,0.314,105.134,51.5
199,22360,41DA32rbYp3PoLCAJeup0J,Gojira,Fortitude,The Chant,50,312751,False,0.494,0.874,8,-3.831,1,0.031,1.74e-05,0.0621,0.0873,0.485,124.064,4,death-metal,30161,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,312751.0,0.0,https://p.scdn.co/mp3-preview/bf0def990f470551ce20f3feefe20e0c76fc3b06?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,1.74e-05,0.494,0.874,0.0621,0.0873,-3.831,0.031,0.485,124.064,51.5
200,22558,6PhrbFbRW3Cchrv6klsLF5,Gojira,Fortitude,Sphinx,50,240358,False,0.472,0.915,2,-4.844,1,0.0401,0.000101,0.714,0.133,0.337,97.015,4,death-metal,30162,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,240358.0,0.0,https://p.scdn.co/mp3-preview/48260d41f35ef64f5bfaca25047d1a8752da0a3d?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.000101,0.472,0.915,0.714,0.133,-4.844,0.0401,0.337,97.015,51.5
201,22658,6TCxtJhcwImUhRzdPXRURA,Gojira,Fortitude,Into The Storm,48,302293,False,0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,4,death-metal,30163,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,302293.0,0.0,https://p.scdn.co/mp3-preview/9a9d0689bbc4a9409ad449afe352cd092abd6c99?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.00141,0.245,0.972,0.68,0.131,-6.387,0.0739,0.107,105.939,51.5
202,22664,5hLmTzCYcDgk5Xg65ZR1mv,Undeath,It's Time...To Rise from the Grave,Human Chandelier,22,233237,False,0.213,0.948,1,-5.977,1,0.137,0.000761,0.428,0.385,0.133,102.935,4,death-metal,34786,5pL9YDRmrXWNPEJGKiYUXs,GXYY97QT0Aw,233237.0,0.0,https://p.scdn.co/mp3-preview/0c28e679ef04e4a6823940e2175ca6d12901465b?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.000761,0.213,0.948,0.428,0.385,-5.977,0.137,0.133,102.935,22.0
203,22826,3CiZVVLwdGwA6wbDp4jUfr,Undeath,It's Time...To Rise from the Grave,Bone Wrought,22,158762,False,0.179,0.987,0,-5.297,0,0.101,0.00123,0.463,0.621,0.0643,95.738,5,death-metal,34787,5pL9YDRmrXWNPEJGKiYUXs,GXYY97QT0Aw,158762.0,0.0,https://p.scdn.co/mp3-preview/c8668a23bef505e4d4175077c4969c4ede92000e?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.00123,0.179,0.987,0.463,0.621,-5.297,0.101,0.0643,95.738,22.0
204,22871,3jp9WtnLoaBkAu9wOhPDiz,Tribulation,The Children of the Night,Winds,21,411786,False,0.208,0.902,2,-5.759,0,0.0594,0.000279,0.00104,0.0558,0.136,130.995,4,death-metal,16616,4whOD3w1OmMhEcv54ai3Ju,KdbAYLHLUZ8,411786.0,0.0,https://p.scdn.co/mp3-preview/ad318c9c028705320ed7452512543ff06c35c46f?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,0.0,0.000279,0.208,0.902,0.00104,0.0558,-5.759,0.0594,0.136,130.995,21.0
205,22909,6wmt81xEPYc6UkXI2PEstE,Gojira,Fortitude,Hold On,47,330188,False,0.226,0.923,2,-4.444,0,0.0694,0.000919,0.744,0.377,0.0998,134.09,4,death-metal,30158,3bmdzJRZ4DLRTiA6yBBQcI,yxpMwGDITfU,330188.0,0.0,https://p.scdn.co/mp3-preview/6b8f006e227a357e7f3b331dd8920af6685471c9?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,0.0,0.000919,0.226,0.923,0.744,0.377,-4.444,0.0694,0.0998,134.09,51.5
206,22933,3jSSn9C30ftdgZzKfCxzYU,Havok,Conformicide,Circling the Drain,22,437413,False,0.415,0.964,11,-5.549,1,0.157,0.000509,0.0344,0.484,0.326,178.567,4,death-metal,21083,6GI3M1qTLgDNNcZCTzgWEQ,vhhhIykGjRU,437413.0,0.0,https://p.scdn.co/mp3-preview/06924220cbfb5f275191a3dbe80a3013d2a16227?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.000509,0.415,0.964,0.0344,0.484,-5.549,0.157,0.326,178.567,22.0
207,25701,0kLrrh7Z1gySNTunBH790J,Miami Horror,Illumination,Sometimes,59,253728,False,0.58,0.86,7,-4.994,0,0.0334,0.0176,8.02e-05,0.175,0.43,124.992,4,disco,1490,37oEeZfUpmbYlJnORF36Zk,5QPBbc5PmAQ,253728.0,0.0,https://p.scdn.co/mp3-preview/307d1fca0811ae02f6b465ea748d1bfb6d6ef9ff?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.0176,0.58,0.86,8.02e-05,0.175,-4.994,0.0334,0.43,124.992,59.0
208,28051,786ymAh5BmHoIpvjyrvjXk,Porter Robinson,Worlds,Goodbye To A World,64,328506,False,0.444,0.35,9,-7.194,1,0.0483,0.453,0.109,0.0824,0.0973,95.979,3,dub,12195,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,328506.0,0.0,,9.0,1.0,0.453,0.444,0.35,0.109,0.0824,-7.194,0.0483,0.0973,95.979,50.5
209,28102,1JY6B9ILvmRla2IKKRZvnH,Porter Robinson,Worlds,Sad Machine,60,350690,False,0.47,0.706,0,-4.902,0,0.0322,0.034,1.31e-06,0.0726,0.327,88.519,4,dub,12185,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,350690.0,0.0,,0.0,0.0,0.034,0.47,0.706,1.31e-06,0.0726,-4.902,0.0322,0.327,88.519,50.5
210,28106,5lXNcc8QeM9KpAWNHAL0iS,Porter Robinson,Nurture,Look at the Sky,59,309985,False,0.568,0.564,6,-8.231,1,0.0273,0.0105,0.000127,0.0766,0.385,115.059,4,dub,29699,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,309985.0,0.0,https://p.scdn.co/mp3-preview/261ef7de8881a30ec97f55bf4d33baeef62f7f4e?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.0105,0.568,0.564,0.000127,0.0766,-8.231,0.0273,0.385,115.059,50.8
211,28212,6aUfT9QOcTHhxLNrf1aVR8,Porter Robinson,Nurture,Get Your Wish,54,218509,False,0.541,0.685,11,-5.844,1,0.051,0.0983,0.0,0.124,0.442,95.008,4,dub,29700,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,218509.0,0.0,https://p.scdn.co/mp3-preview/e158f10e4c18fa1c5508afad19cfc9705a6ced81?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.0983,0.541,0.685,0.0,0.124,-5.844,0.051,0.442,95.008,50.8
212,28224,5g7bsxCqNaucnXpexUoHg8,Porter Robinson,Nurture,Something Comforting,56,281974,False,0.474,0.558,8,-9.688,1,0.0298,0.0448,3.79e-06,0.0806,0.291,143.992,4,dub,29708,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,281974.0,0.0,https://p.scdn.co/mp3-preview/1de1dff1a49fc5c13e14b122c722a12e5bdf6c57?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.0448,0.474,0.558,3.79e-06,0.0806,-9.688,0.0298,0.291,143.992,50.8
213,28258,6uyltToZgo3MDKhCJ7F8Wc,Porter Robinson,Nurture,Musician,54,238870,False,0.617,0.737,1,-5.224,1,0.0321,0.0119,0.0,0.0571,0.522,120.033,4,dub,29702,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,238870.0,0.0,https://p.scdn.co/mp3-preview/9b53ab760f044ecca9f59c86801586c7fd645c5b?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.0119,0.617,0.737,0.0,0.0571,-5.224,0.0321,0.522,120.033,50.8
214,28261,36kCSJg8ZBwiSCUECFKGUy,Porter Robinson;Totally Enormous Extinct Dinosaurs,Nurture,Unfold,52,285821,False,0.177,0.531,10,-6.814,1,0.0387,0.0201,4.99e-05,0.0996,0.097,84.289,5,dub,29710,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,285821.0,0.0,https://p.scdn.co/mp3-preview/ae133796a9b224305c83f31611dbe08413619fe4?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,1.0,0.0201,0.177,0.531,4.99e-05,0.0996,-6.814,0.0387,0.097,84.289,50.8
215,28313,70gDh9HAjzlRjEyrlR3y9d,Porter Robinson,Nurture,Lifelike,50,94650,False,0.455,0.373,10,-12.854,1,0.0325,0.77,0.0443,0.0682,0.375,100.74,4,dub,29698,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,94650.0,0.0,https://p.scdn.co/mp3-preview/6197cd31c8fa22a2a1d28ea71577df6187798a25?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,1.0,0.77,0.455,0.373,0.0443,0.0682,-12.854,0.0325,0.375,100.74,50.8
216,28314,6k4f9cRrCBLxoFQGZHJ8QX,Porter Robinson,Nurture,Mirror,50,306889,False,0.534,0.668,3,-7.713,1,0.0536,0.00362,0.0,0.0815,0.35,111.922,4,dub,29707,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,306889.0,0.0,https://p.scdn.co/mp3-preview/7267c0baf380bb5e1e78385440e985ffbcb892e8?cid=511f219d36aa49ae99789b1efd2c51c8,3.0,1.0,0.00362,0.534,0.668,0.0,0.0815,-7.713,0.0536,0.35,111.922,50.8
217,28322,18cCBvygH6yEFDY0cYN3wT,Porter Robinson;Amy Millan,Worlds,Divinity,54,368373,False,0.496,0.55,2,-5.418,1,0.034,0.00755,0.0122,0.0814,0.144,90.036,4,dub,12184,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,368373.0,0.0,,2.0,1.0,0.00755,0.496,0.55,0.0122,0.0814,-5.418,0.034,0.144,90.036,50.5
218,28456,1VaUIU5YQhheEETQmV4Nlr,Porter Robinson,Nurture,Mother,48,226497,False,0.527,0.852,4,-4.203,1,0.0347,0.00758,0.0,0.104,0.432,98.038,4,dub,29704,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,226497.0,0.0,https://p.scdn.co/mp3-preview/35b574b1032febbace4c805d674e9f23a5ff8f3c?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,1.0,0.00758,0.527,0.852,0.0,0.104,-4.203,0.0347,0.432,98.038,50.8
219,28458,1UvLYkSfgqGbEgykqBWGx6,Porter Robinson,Nurture,Sweet Time,47,251509,False,0.457,0.728,2,-8.625,1,0.0497,0.192,0.0292,0.0944,0.439,84.976,4,dub,29706,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,251509.0,0.0,https://p.scdn.co/mp3-preview/9fa2529f6936466ebc89547a4fe5ee9ba455727a?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.192,0.457,0.728,0.0292,0.0944,-8.625,0.0497,0.439,84.976,50.8
220,28472,5dIz2Q54yzcvyiXHRnvj4C,Porter Robinson,Nurture,Trying to Feel Alive,47,279692,False,0.494,0.533,6,-8.183,1,0.0368,0.344,0.00297,0.11,0.41,108.007,4,dub,29711,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,279692.0,0.0,https://p.scdn.co/mp3-preview/fd57b716e3d3476a3dfb56c42c7a48449b54a06d?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.344,0.494,0.533,0.00297,0.11,-8.183,0.0368,0.41,108.007,50.8
221,28524,6ezauvJT4kX0UvmntXdGQr,Porter Robinson,Nurture,dullscythe,45,240158,False,0.346,0.376,7,-11.197,0,0.0476,0.532,0.712,0.0757,0.33,81.17,4,dub,29705,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,240158.0,0.0,https://p.scdn.co/mp3-preview/54cc633b344dfa9ba97fda46b32e98e51a81a058?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.532,0.346,0.376,0.712,0.0757,-11.197,0.0476,0.33,81.17,50.8
222,28569,6MDBkIEBEodrBPG5CPb8IG,Porter Robinson,Nurture,do-re-mi-fa-so-la-ti-do,47,214930,False,0.562,0.602,5,-10.032,0,0.0334,0.0958,0.579,0.136,0.695,172.065,4,dub,29703,4Hjqdhj5rh816i1dfcUEaM,NKtqB-SFIaw,214930.0,0.0,https://p.scdn.co/mp3-preview/ac946f5f98ccadc22456b8e814267d5f8f8a2cff?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,0.0958,0.562,0.602,0.579,0.136,-10.032,0.0334,0.695,172.065,50.8
223,28625,0nejfXN5tjdICWIdfakXWx,Porter Robinson;Urban Cone,Worlds,Lionhearted,50,266106,False,0.621,0.74,8,-6.925,1,0.034,0.0244,0.00219,0.174,0.349,119.993,4,dub,12192,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,266106.0,0.0,,8.0,1.0,0.0244,0.621,0.74,0.00219,0.174,-6.925,0.034,0.349,119.993,50.5
224,28670,6BivCuyKJtgLa9ooFsvUoZ,Porter Robinson,Worlds,Flicker,49,279000,False,0.589,0.713,10,-3.756,0,0.0976,0.0331,0.000411,0.178,0.547,92.018,4,dub,12187,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,279000.0,0.0,,10.0,0.0,0.0331,0.589,0.713,0.000411,0.178,-3.756,0.0976,0.547,92.018,50.5
225,28671,2lNFWUrxuNaQsf5I1pDTPr,Porter Robinson,Worlds,Sea Of Voices,47,298980,False,0.215,0.437,2,-8.103,1,0.0309,0.206,0.576,0.0696,0.0445,127.595,4,dub,12193,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,298980.0,0.0,,2.0,1.0,0.206,0.215,0.437,0.576,0.0696,-8.103,0.0309,0.0445,127.595,50.5
226,28904,5bz7w9uBpH6YKuADn8fIEq,Eliminate;Leah Culver,Crystallize,Crystallize,46,212800,False,0.73,0.655,2,-2.737,1,0.0816,0.165,0.00179,0.115,0.316,149.999,4,dub,32726,1UNZ0fFbN1JHhbjJRRuhAn,dDf9giqfhTI,212800.0,0.0,https://p.scdn.co/mp3-preview/7c60d0e1c41b5359bea1ccaaa2bfa4ab4527b3f7?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.165,0.73,0.655,0.00179,0.115,-2.737,0.0816,0.316,149.999,46.0
227,29794,4DHkzbZSWxsCsvRoEzr28A,Porter Robinson;Breanne Düren;Sean Caskey,Worlds,Years Of War,48,236053,False,0.517,0.74,11,-5.059,1,0.0341,0.00574,0.00179,0.109,0.174,110.001,4,dubstep,12186,7AJPV0L05IyIBid97AvwVD,A4YA1ugNEaM,236053.0,0.0,,11.0,1.0,0.00574,0.517,0.74,0.00179,0.109,-5.059,0.0341,0.174,110.001,50.5
